customer_name,customer_gender,loyalty_card_number,latitude,longitude,degree,customer_id
Neal Lawson,1,1,38.75387249027547,-9.194477045255786,0,39546
Kim Beecher,0,1,38.7524299727785,-9.12707184411784,3,9246
Crystal Cota,0,1,38.74917165254298,-9.17285729654542,2,15768
David Badami,1,0,38.78524917620594,-9.16586963280959,0,24054
Lena Johnson,0,1,38.75201016570453,-9.178617584057084,1,1378
Jasper Walker,1,1,38.74898116705664,-9.12003499586348,2,286
Patrick Mccoy,1,0,38.74781343670358,-9.17305448844802,0,44053
Kenneth Pettinato,1,1,38.77892575338616,-9.14789855066505,0,8555
Laura Phillips,0,1,38.78824091710228,-9.149932682810636,0,556
Erik Pye,1,0,38.74731591675892,-9.172569719621317,0,36202
Kathryn Hilburn,0,1,38.74896152554368,-9.127462365648183,2,177
Kerry Goleman,1,1,38.744086295790574,-9.170084390142364,0,23694
Marc Thomas,1,0,38.73367325007401,-9.133166742609768,0,39934
William Phelps,1,1,38.7596809728479,-9.165731028221346,3,12034
Robert Goyne,1,0,38.7272874644172,-9.185468383758892,0,34521
Norma Ong,0,0,38.74754749158315,-9.166877603560309,0,47725
Victoria Miller,0,1,38.72360384270164,-9.117944999484063,3,3779
Syreeta Branham,0,1,38.71225318615065,-9.180790013036642,0,9833
Jennifer Shelly,0,0,38.77878182014651,-9.16414476265609,0,48502
Lonnie Brown,1,0,38.77707643904628,-9.08049463183376,0,47099
Marcella Reed,0,1,38.72684698741468,-9.210847612721944,0,13141
Angel Williams,1,1,38.75716179081234,-9.163603012325126,0,3106
Marcella Schober,0,1,38.74849127278657,-9.173415278852277,2,5245
Candice Seal,0,1,38.75152246139071,-9.173110918678852,0,22846
Kimbery Santoro,0,0,38.768268100235055,-9.117612914157618,0,38490
Manuel Davis,1,1,38.7371096739525,-9.149745799822712,2,17054
Hazel Bates,0,1,38.78451654826407,-9.195978886677327,0,10292
April Fessler,0,1,38.77575042117243,-9.133479143370282,0,14923
Elliott White,1,0,38.74918376345399,-9.173645552474154,0,39219
Leo Dennison,1,0,38.72375068312811,-9.170543182085895,0,41075
Tyrone Benedict,1,1,38.73614718930909,-9.190957642559024,0,35760
Robert Ooten,1,1,38.76349422288949,-9.174496425505646,0,20519
Sharon Toth,0,1,38.77196343378019,-9.179141887352316,0,17686
Dustin Raap,1,1,38.79685475628887,-9.09903203854796,3,1082
Gilbert Schneider,1,0,38.7536823044437,-9.067516996810562,0,30441
Robert Lewis,1,0,38.76016111001899,-9.166021044456269,0,34524
Bobby Mahone,1,1,38.77406783678121,-9.12238073242612,0,25336
Felicita Sheridan,0,1,38.775732490386375,-9.181789009582834,0,21904
Leo Bohannon,1,0,38.75049987811971,-9.167195942712857,0,46395
Catherine Smith,0,0,38.76797372938688,-9.18627386075831,0,35165
Harry Dollar,1,0,38.77936995617923,-9.149011133908257,0,48968
David Thompson,1,0,38.73819287183519,-9.15829161742873,0,28003
Robin Prewett,0,0,38.73583124920084,-9.1493119603325,0,40111
Melinda Gibbs,0,0,38.719330423361455,-9.155643976453836,0,27899
Alexander Gorham,1,0,38.711027173942206,-9.120374373721226,0,39992
Nathan Wadsworth,1,1,38.7085622576862,-9.165721436941194,0,23573
Bernard Migl,1,0,38.7471898401971,-9.183584526010112,0,38225
Joshua Headrick,1,0,38.71203944403811,-9.165861222383084,0,41783
Mike Thomas,1,0,38.76361417627077,-9.095051856479987,0,31598
Helen Steinberg,0,1,38.73635901004111,-9.150136231916772,3,10959
Olga Smith,0,0,38.73739162231576,-9.193062184818231,0,47745
Gordon Thomas,1,1,38.74744851740033,-9.173327877443963,1,11255
Kimberly Kenoyer,0,0,38.73889574231995,-9.205398366989758,0,11242
Nick Dodson,1,1,38.76655449267695,-9.152651163832504,1,226
Rachelle Coates,0,1,38.71291585501746,-9.193073172997536,0,29151
Steven Pierce,1,0,38.75979685252388,-9.166974766819369,0,36118
Sylvia Byrne,0,1,38.73650813434845,-9.143303868602874,0,34573
Evelyn Weller,0,0,38.76471358217616,-9.095762836921995,0,46074
Eric Pena,1,1,38.71201626395832,-9.186368688343425,0,5940
Elvira Carlson,0,1,38.78338679544265,-9.180463866471047,0,21876
Rebecca Jackson,0,0,38.71379052187387,-9.231190352240802,0,46925
Adam Beck,1,0,38.77837979522269,-9.206035709389871,0,43811
Joseph Becker,1,1,38.765545614207554,-9.171629881209933,0,9643
Whitney Baldwin,0,0,38.7610058973817,-9.16724120025104,0,37852
Abraham Atkinson,1,0,38.755884253690304,-9.158298333393727,0,37723
Teresa Markham,0,0,38.75575015244836,-9.158991384612682,0,31169
Ronald Minor,1,0,38.77132984038001,-9.167341036703734,0,47387
Andrew Steffan,1,1,38.76316367529172,-9.09535654667724,1,8541
Rodney Rivera,1,1,38.71186660491938,-9.177389922331676,2,7092
Jerry Bonner,1,0,38.74499116020618,-9.15282406090828,0,31881
Matthew Spadoni,1,0,38.73657241223972,-9.15081954822802,0,43221
Isabel Scallon,0,1,38.78414180272259,-9.125438318467085,0,15252
Timothy Sutton,1,0,38.746731078253134,-9.163984506031202,0,46548
Melanie Hormell,0,0,38.769148475497055,-9.146808926430568,0,14047
Gabrielle Johnson,0,0,38.74218062661895,-9.181344587592694,0,36792
Robert Wood,1,0,38.76231564860563,-9.12252034604276,0,25074
Nellie Robinson,0,1,38.74038256415169,-9.146721447533457,3,16289
Glenda Frasier,0,0,38.76016116548656,-9.182529387682232,0,30492
Harvey Miller,1,0,38.71232760478968,-9.172404501200816,0,26231
Christopher Pleasant,1,0,38.76868026876753,-9.151892970664386,0,42828
Sharon Warrior,0,1,38.739234488356296,-9.075359334500993,0,11832
Rosa Swayne,0,1,38.76195248049105,-9.157592360250934,1,565
Adrienne Forbes,0,0,38.76459902430837,-9.192484298302585,0,34606
Lillian Moore,0,1,38.73420200373784,-9.17278947184662,3,47
Margaret Doucette,0,1,38.77838764170226,-9.180166518732968,0,35667
Alfredo Engler,1,1,38.76417354418613,-9.095152709388811,2,15618
Asuncion Westbrook,0,1,38.76036113402822,-9.165592329997336,2,10875
Bettie Mcclain,0,0,38.75142252881945,-9.16877649463041,0,20875
Tina Humber,0,1,38.74398074935942,-9.185191308462564,0,17565
Louis Cambron,1,1,38.71373078595268,-9.155673175948031,0,11358
Jamie Dawes,0,0,38.759674258417526,-9.166050885004658,0,38395
Thomas Soriano,1,1,38.76443471956026,-9.095518218012204,2,703
Lesley Harrell,0,0,38.73246076026539,-9.18364422371006,0,34558
Michael Lataille,1,1,38.73662770092713,-9.1493642456885,1,17404
Ryan Shaw,1,0,38.77496067820177,-9.133341936926312,0,41787
Shawna Anderson,0,1,38.76936403416778,-9.161803569906754,0,7829
April Netto,0,1,38.72704996508513,-9.12755337460794,0,8145
Robert Yazzie,1,0,38.77728435727027,-9.146009887823372,0,33318
Rose Ryan,0,1,38.76106662390037,-9.16566141041724,3,18518
Elisabeth Broderick,0,1,38.73742477343333,-9.149454915183624,2,11026
Sandra Biggs,0,1,38.74188456368178,-9.186913121466906,0,13007
Wanda Slater,0,1,38.73864339320918,-9.18856831514982,0,38574
Carrie Smith,0,1,38.74543203182071,-9.13547339716854,3,8599
Kevin Patel,1,1,38.752912560951714,-9.18656055757679,0,27365
Jacob Seidel,1,0,38.7291006340242,-9.193040639425318,0,32817
Lillian Odell,0,0,38.71992440224225,-9.117562876980632,0,44314
Jewel Rush,0,0,38.779171845626976,-9.208188616883437,0,40859
Milagros Morrissey,0,0,38.72859950482585,-9.12777768412195,0,40878
Hugo Woodward,1,0,38.72062613480865,-9.151410926559045,0,40354
Nana Posson,0,0,38.73566993258497,-9.150321432232264,0,45970
Kathleen Cahall,0,1,38.74768377447386,-9.17393642637771,3,18135
Harvey Rodriquez,1,0,38.744342246918215,-9.156481644927135,0,20802
Eva Selleck,0,0,38.7377482236916,-9.10536153209261,0,43542
Stephen Mathis,1,1,38.71229759178637,-9.164237949842835,0,12126
Matthew Seeman,1,0,38.76358883827985,-9.094665123508037,0,45299
Kathy Duffy,0,1,38.747501078809314,-9.128928610888211,2,1416
Mario Keller,1,0,38.73517018899864,-9.1510201561112,0,49407
Rosemary Simpson,0,0,38.7356866932378,-9.149994004381044,0,29416
John Minich,1,1,38.72462436666614,-9.16622417146271,2,4254
Brittany Mitchell,0,0,38.710183341153616,-9.138276431830928,0,42313
John Creech,1,1,38.71958057613254,-9.173642387395867,0,15621
Earlene Blair,0,1,38.72035778550236,-9.162360278886837,0,35796
Maria Hutcherson,0,1,38.74340586217582,-9.16923181136487,3,3256
Carol Jackson,0,1,38.76084102738631,-9.16620879534994,3,9991
Joan Sinclair,0,0,38.76138938610968,-9.206554602975244,0,36470
Dan Murphy,1,1,38.760524435419136,-9.16576548642971,3,11197
Jennifer Silva,0,0,38.763302373896806,-9.094448034474134,0,29871
Micheal Hummer,1,1,38.70847625331575,-9.131091556281095,0,17921
Stephanie Scott,0,1,38.71989949717625,-9.19302996769036,1,17982
David Boney,1,0,38.75009254525673,-9.169960453539424,0,30440
Michelle Kieser,0,0,38.76893177358894,-9.189127281960182,0,46014
Jon Livoti,1,0,38.77946692351016,-9.194773451292482,0,41961
Jose Reiter,1,1,38.7228134164523,-9.18111773775791,2,7261
Karen Kremen,0,0,38.721454301656806,-9.137364465835056,0,13726
Max Rasor,1,0,38.69773695980607,-9.18463359124402,0,43786
Kristen Hamill,0,0,38.76388728688862,-9.095916573650658,0,28857
Richard Watts,1,0,38.7860643484801,-9.119051457225842,0,30115
Valerie Moore,0,1,38.77109198894808,-9.18831429198582,0,18545
Annette Presnell,0,1,38.74509332879022,-9.152065262285548,0,2515
David Gruber,1,1,38.69874201592945,-9.15362234125316,0,11171
Deborah Wilde,0,1,38.72756267195029,-9.188295848100898,1,8436
Sara Ball,0,0,38.76830125216849,-9.208137766256682,0,30219
Mark Gregg,1,1,38.781453757801145,-9.11698195134844,0,38830
Horace Thorell,1,0,38.76106925769261,-9.167117966843836,0,42487
Patricia Adams,0,0,38.73766080227169,-9.195344992010488,0,41724
James Martin,1,0,38.73667362344464,-9.15248360324616,0,30134
Vickie Sawyers,0,1,38.748527746422425,-9.17375246749076,3,3342
Brenda Arnold,0,1,38.76371174636322,-9.0943846201393,0,23633
Wanda Hilker,0,0,38.74922646262941,-9.176625324906398,0,15804
Frances Anderson,0,0,38.75071600084644,-9.186141431005856,0,27675
Jessica Rooney,0,0,38.77660617585725,-9.184710470224983,0,41735
Jimmy Jones,1,1,38.76839954811738,-9.122039526875714,0,9573
Margret Jones,0,1,38.72069197078228,-9.14645981115033,1,1382
Susie Odom,0,1,38.72114249569051,-9.160364533513723,2,14007
Shawn Johnson,0,0,38.75716288607499,-9.144454377300242,0,29183
Raymond Jackson,1,0,38.75959579187612,-9.16637605400024,0,31540
Philip Redding,1,0,38.71180232201318,-9.194527336736714,0,22842
Michael Lee,1,0,38.74776526822709,-9.172471794105236,0,31898
Frances Bruce,0,0,38.70883540643484,-9.150198762897368,0,41613
Tobias Brunelle,1,1,38.76452209392386,-9.094493304587555,2,19622
Gaye Kennedy,0,1,38.76022879814482,-9.169450316886318,1,2659
Bradley Barnett,1,0,38.74431281460774,-9.200016480314233,0,17260
Alvin Noble,1,1,38.78471572858797,-9.122599730645549,0,30341
Ronald Hall,1,1,38.79869146160044,-9.103363472363831,0,14678
Kim Cummins,0,0,38.73574809447817,-9.148904952594153,0,47290
Darren Starkes,1,1,38.76217217614195,-9.07196566744725,1,6789
Jorge Burgett,1,0,38.74902265839667,-9.173437714191335,0,48631
Elaine Pedlow,0,1,38.76132048223593,-9.165631626554257,2,5014
Thomas Crosby,1,1,38.76042078294641,-9.16656663840331,2,17121
Belinda Lucky,0,0,38.73638019213494,-9.149749722041918,0,40648
Ray Winchester,1,0,38.72827765946882,-9.126493862302231,0,46709
Lucas Hagen,1,0,38.7279083623577,-9.073358634951566,0,31854
Maxine Mcdonough,0,1,38.70992751809814,-9.191124037383853,0,30387
Michael Rains,1,0,38.72919141504463,-9.17286724783522,0,48602
Karen Minert,0,0,38.73796812272683,-9.188964752985475,0,25014
Kathleen Yoder,0,1,38.72778561889484,-9.186362983810223,0,33760
Mike Barrett,1,0,38.78125240536725,-9.170729614989112,0,37602
Merrill Randel,1,0,38.73621476490988,-9.149780584181222,0,29589
Sabrina Aguayo,0,1,38.7339242941099,-9.19225948183256,0,18409
Susan Mendoza,0,1,38.74456267319817,-9.134533200832635,0,20375
Debi Foulkes,0,1,38.741800228316784,-9.193446266288008,1,12410
Patricia Rodriguez,0,1,38.74035598068628,-9.19413288588925,2,14517
Helen Murphy,0,1,38.76326184259689,-9.09506367973783,2,16192
Joyce Williams,0,0,38.78142403396308,-9.205071037918126,0,45677
Rachel Marmo,0,0,38.743125521508965,-9.169442283979375,0,46325
Laura Taylor,0,0,38.746865480409305,-9.190752203334432,0,38118
Anthony Wilcox,1,1,38.781846703801484,-9.165864810935824,0,15360
Jamie Ledet,0,0,38.7837014127366,-9.205183956687106,0,10382
Mary Coco,0,0,38.72203459479849,-9.13158082026876,0,37260
Arnold Hong,1,0,38.76444802335029,-9.096098535601971,0,36011
Alberto Oberg,1,0,38.7854959733003,-9.134916108648568,0,49484
Joan Walker,0,0,38.72834825094636,-9.196331610198978,0,29882
Andre Purtle,1,1,38.76247139309589,-9.193229003505827,0,26276
Thomas Ayers,1,0,38.7333608233255,-9.144346932271896,0,27025
David Kane,1,0,38.72031552267983,-9.141609414626805,0,45913
Mary Collins,0,0,38.72365864812736,-9.16226011772097,0,33560
Dorothy Davis,0,1,38.73566786704934,-9.136525134625192,3,6167
Daryl Davidson,1,0,38.73739476619826,-9.149481902525626,0,29392
Maria Ferguson,0,0,38.76069086448588,-9.16605081419292,0,30346
Martha Kratky,0,0,38.74658615005311,-9.117658524671274,0,42726
Ralph Harbin,1,1,38.72027178695781,-9.209187953092671,0,23599
Sadie Goldfeder,0,0,38.79582258951558,-9.10864717553292,0,33982
Emma Hallman,0,1,38.71866912484333,-9.18596805711461,3,14564
Maria Davis,0,0,38.720890051895175,-9.151752554025585,0,43904
Lucie Lee,0,1,38.72770661449926,-9.14390156245945,0,1011
Desiree King,0,0,38.76320573939702,-9.165601742929528,0,30793
Connie Harrington,0,0,38.73658004902367,-9.150359004846422,0,42436
Bryan Furlong,1,1,38.72863086569202,-9.1690360304374,0,20977
Angela Fish,0,1,38.7337433826872,-9.184579242175545,0,21103
Dora Peyton,0,0,38.733433560644194,-9.149799967282384,0,38510
Donald Roeder,1,1,38.744790863213495,-9.141697140794353,1,1609
Nancy Morehead,0,1,38.736961366482014,-9.136127293448126,0,19023
Anne Hensley,0,1,38.74337153907039,-9.124433134301905,0,37892
Jesus Shaw,1,0,38.71486803733936,-9.183011195388506,0,37703
Arthur Short,1,0,38.76657720813223,-9.126588150616817,0,38681
Benjamin Ramsay,1,0,38.709158471714986,-9.178391750168004,0,45040
Luann Hernandez,0,0,38.73619793338183,-9.119906043895035,0,37693
James Barraza,1,1,38.7152420465215,-9.168154440955943,0,17756
Carl Yi,1,0,38.76083356655266,-9.165730933677002,0,42921
Nathanial Harmon,1,0,38.73870609569924,-9.164815343544552,0,45329
Colleen Swain,0,1,38.76086187041776,-9.16728913665627,1,12923
Edith Wendolski,0,1,38.70909270793517,-9.15002293371458,0,26698
Helen Cummins,0,1,38.74736845806203,-9.1733510202852,2,19165
Bradley Hales,1,0,38.76709997282351,-9.177109511338903,0,42217
Lewis Preston,1,1,38.75923758147181,-9.142854233923815,0,32974
George Slaubaugh,1,0,38.72325264684084,-9.187107620284,0,46434
Charles Vickers,1,1,38.76292933956082,-9.09444157631975,1,11116
Crystal Pelaez,0,1,38.765063862600186,-9.123247281634532,0,16153
Mario Goyette,1,1,38.78103934683795,-9.169911703827673,0,14111
Susan Thomas,0,1,38.72458429596008,-9.133913804749522,0,11423
Ralph Sizemore,1,1,38.774621235757344,-9.161391126243313,0,38033
Jason Fino,1,0,38.71058755533081,-9.152422177980243,0,36467
Delores Lauridsen,0,1,38.76235035309583,-9.143233179070766,0,23796
Roxie Jones,0,1,38.78689308679287,-9.183217757348933,0,36811
Kevin Zito,1,1,38.79492705705167,-9.076236792730024,0,25510
Andre Huffman,1,1,38.73239038727724,-9.194432206967324,1,1865
William Dessert,1,0,38.78689733678705,-9.146290501999076,0,32658
Richard Baker,1,1,38.73656898424662,-9.163114709756968,1,5735
Douglas Plascencia,1,0,38.79042934110504,-9.145130435980894,0,33048
Lawrence Duvall,1,0,38.73944490051877,-9.158659221028094,0,41137
Darren Bybee,1,0,38.72348310859996,-9.205374129085614,0,31054
Rosaura Polsgrove,0,0,38.754546949611736,-9.192976719493847,0,49996
Christopher Young,1,1,38.74361463169072,-9.140928439462453,0,12588
Gerald Peterson,1,1,38.72769520077797,-9.157971453128813,2,6728
Carolyn Sparks,0,1,38.76361072738895,-9.094964771419022,2,4181
Jim Lee,1,1,38.74412760962414,-9.171611075418353,0,24157
James Muniz,1,1,38.789688880747605,-9.107595302434715,0,24273
Barbara Shafer,0,0,38.74819615276393,-9.118780232149698,0,28182
Sunny Rowe,0,1,38.7855245007923,-9.160080500995983,0,21189
Richard Thompson,1,1,38.76002308810468,-9.16044651189534,0,23869
Joyce Galvan,0,1,38.72555688352738,-9.138222413125844,0,31124
Amy Nittler,0,0,38.71688412127733,-9.142624783661551,0,34208
Matthew Beauchamp,1,0,38.73734839135486,-9.15036315568289,0,38142
David Thomas,1,0,38.70792777614116,-9.161873093796476,0,45910
Albert Ruch,1,0,38.70859793659493,-9.12303935712072,0,38161
Helen Ruiz,0,0,38.76428699535081,-9.09500645853594,0,42994
Gary Smith,1,1,38.795941391402735,-9.162973368254589,1,680
Bonnie Sexton,0,1,38.76090094358463,-9.167219132881328,2,14252
Clarence Cope,1,0,38.767558706163946,-9.136987261891408,0,11658
Byron Rosiles,1,0,38.71509045580902,-9.210233275019142,0,28919
Joseph Larson,1,0,38.74188484206721,-9.212885310493943,0,28748
Kraig Forbis,1,0,38.71961620544194,-9.172374086558127,0,38986
Norma Richards,0,0,38.7187906741239,-9.137767154716212,0,27283
Francis Thomas,1,1,38.77930136215763,-9.159568584366715,0,24555
Sara Aguirre,0,1,38.75933552112989,-9.165848510687187,1,14138
Dung Hardister,0,1,38.74429330232827,-9.152775104419124,0,5277
Juan Phillips,1,1,38.72290519258191,-9.13517841811435,0,35476
Robert Stacy,1,0,38.76975248524283,-9.211184040612531,0,47787
Sarah Luker,0,1,38.7601224322401,-9.167006505966176,3,24467
Joan Holohan,0,0,38.71460869077124,-9.121009199168292,0,43914
Stephanie Vives,0,0,38.7355372839287,-9.14945810426734,0,28793
Olivia Issa,0,1,38.75242289017432,-9.117634917235948,2,4892
Ernest Martinez,1,1,38.755868385543664,-9.179023499741668,0,36304
Simone Benfield,0,1,38.77506480294466,-9.152163661724062,1,3999
Marvin Williams,1,0,38.70511099023845,-9.193879411346336,0,47969
Jacqueline Phillips,0,1,38.79009029859854,-9.135611750737151,0,22811
Joseph Sanchez,1,0,38.7602643901004,-9.1667811175676,0,26864
Christopher Brown,1,0,38.782833383420574,-9.149540343777945,0,27757
Kaley Reigle,0,0,38.7796617394435,-9.150931128896204,0,40580
Kimberlee Johnson,0,1,38.75235192705291,-9.153567876344876,0,18006
Donald Tarnoff,1,0,38.76154869698332,-9.131057665752008,0,34267
Jerry Campos,1,0,38.73773334561164,-9.13119609866905,0,25001
Meaghan Bauer,0,1,38.76898652455375,-9.212234381990168,0,20570
Kevin Galinis,1,0,38.76390943194308,-9.160499282439371,0,41114
Arthur Paquin,1,0,38.74905760874207,-9.173855449803357,0,40711
Rita Grover,0,0,38.76338535422789,-9.095337772906731,0,30149
Maria Green,0,0,38.74444927381539,-9.186960166448715,0,36382
Esperanza Howland,0,0,38.77179369227274,-9.146670453573378,0,32359
Richard Siskin,1,0,38.74509111334495,-9.137851268796515,0,28738
Christine Durant,0,0,38.77938941594134,-9.143435912153066,0,41443
Nicole Ohara,0,0,38.76176292221899,-9.145634747340004,0,38784
Rhonda Bonnett,0,0,38.77464003287261,-9.16416705642861,0,33101
Joseph Schamp,1,0,38.735226910650006,-9.137373386702013,0,34754
Edwin Weymouth,1,1,38.7431877889202,-9.133101000190043,0,13410
Stephanie Miller,0,1,38.78432854622691,-9.159019876854934,3,4716
Lea Jones,0,1,38.72682960825153,-9.176354155210078,2,8219
Christopher Enck,1,1,38.76453301261901,-9.095869962118805,3,17261
Lloyd Jarvis,1,1,38.763373726622255,-9.17609960613439,0,11698
Marshall Boose,1,0,38.736896321186265,-9.14904008177814,0,38287
John Parks,1,0,38.71487459187517,-9.153005877983876,0,45208
Lori Mccrory,0,0,38.702431729836114,-9.148294080227478,0,34885
Marilyn Woods,0,1,38.77870866505938,-9.145738305965027,1,14303
James Hixson,1,1,38.735653393629576,-9.171639727124152,0,29844
Jonathon Smith,1,0,38.75542432773142,-9.125784158875469,0,40467
Frances Salter,0,1,38.71850793000767,-9.184096566048554,0,25250
Elena Woods,0,1,38.78591415787773,-9.158838587632594,0,34262
Lisa Ratliff,0,0,38.7155993714331,-9.120321526336012,0,28514
Cody Sartwell,1,1,38.76302677220265,-9.09467345737007,1,3074
Marni Latham,0,0,38.75954994647485,-9.166385331907357,0,26459
Rolande Gonzales,0,0,38.74863883125168,-9.17276483461534,0,34163
Connie Dorch,0,1,38.735449041345305,-9.159484195564788,0,11982
David Sanders,1,0,38.72787795839544,-9.18384821501762,0,31774
